idA,idB
2164,1549
2164,654
2164,533
2164,2057
2164,3095
2164,698
2164,2932
2164,2934
2164,3284
2164,2680
2164,2899
2164,2476
2164,1057
2164,3790
2164,3999
2164,967
2171,2814
2171,926
2171,3351
2171,2737
2171,2217
2171,2708
2171,194
2171,2807
2171,3565
2171,1545
2171,2810
2171,1738
2171,2348
2171,850
2171,19
2171,463
2171,2467
2171,3250
2173,504
2173,297
2173,1017
2173,3382
2173,3473
2173,345
2173,1425
2173,3658
2173,846
2173,3660
2173,1174
2173,1645
2173,1890
2173,3654
2173,3378
2173,629
2174,3797
2174,3726
2174,2915
2174,1036
2174,2317
2174,3835
2174,1986
2174,2714
2174,1394
2174,1673
2174,1532
2174,4035
2174,811
2174,3006
2174,2203
2174,2357
2174,1003
2174,884
2175,3723
2175,3587
2175,3470
2175,3271
2175,624
2175,3559
2175,769
2175,1872
2175,1933
2175,167
2175,3064
2175,3347
2175,2316
2175,2657
2175,2290
2175,1773
2175,2967
2175,2163
2175,1366
2175,3488
2177,3032
2177,817
2177,262
2177,2821
2177,950
2177,3693
2177,2273
2177,1781
2177,2834
2177,2264
2177,3483
2177,194
2177,503
2177,1837
2177,3682
2177,1581
2177,1636
2180,2994
2180,1598
2180,3253
2180,3749
2180,605
2180,2946
2180,664
2180,280
2180,2137
2180,194
2180,202
2180,3392
2180,3614
2180,2162
2180,515
2180,2438
2180,3632
2180,2314
2180,1221
2186,3210
2186,3062
2186,1511
2186,1042
2186,321
2186,4048
2186,1706
2186,3793
2186,3440
2186,3409
2186,1992
2186,3272
2186,1524
2186,1348
2186,1934
2186,3485
2186,443
2186,2037
2186,148
2186,552
2186,328
2186,2798
2186,1199
2186,128
2189,3999
2189,2375
2189,4009
2189,2424
2189,1638
2189,2932
2189,567
2189,960
2189,1505
2189,2476
2189,3790
2189,2707
2189,1620
2189,1191
2189,370
2189,2893
2191,3468
2191,1620
2191,2871
2191,2641
2191,981
2191,3218
2191,2703
2191,1287
2191,2835
2191,213
2191,3373
2191,589
2191,2924
2191,1275
2191,524
2191,3212
2191,899
2191,61
2191,4073
2191,1434
2191,3379
2191,454
2191,1592
2191,1948
2191,172
2191,1149
2191,1736
2191,1699
2195,3373
2195,1660
2195,388
2195,1877
2195,1487
2195,808
2195,2711
2195,53
2195,2372
2195,3241
2195,2801
2195,2347
2195,411
2195,3532
2195,100
2195,1718
2195,1027
2195,1927
2198,388
2198,3573
2198,1774
2198,1315
2198,1118
2198,2443
2198,617
2198,4010
2198,411
2198,2691
2198,1041
2198,454
2198,2195
2198,1654
2198,2209
2198,2884
2198,2801
2198,1660
2203,2764
2203,811
2203,1036
2203,3069
2203,3209
2203,3006
2203,2161
2203,3597
2203,2003
2204,1698
2204,4079
2204,3258
2204,172
2204,3226
2204,1482
2204,3996
2204,1375
2204,2711
2204,1718
2204,2384
2204,115
2204,454
2204,3416
2204,699
2204,3373
2204,1715
2204,1101
2204,3345
2204,1487
2208,865
2208,1603
2208,3676
2208,3209
2208,336
2208,1307
2208,3529
2208,3488
2208,3973
2208,1573
2208,2271
2208,395
2208,1593
2208,3926
2208,3446
2208,1060
2208,2511
2209,298
2209,1487
2209,3292
2209,1660
2209,1167
2209,1059
2209,2372
2209,411
2209,1120
2209,2195
2209,2801
2209,1927
2209,1718
2209,1715
2209,3241
2209,53
2209,388
2209,3629
2209,3237
2211,1404
2211,2003
2211,1593
2211,681
2211,220
2211,459
2211,2544
2211,692
2211,562
2211,1573
2211,520
2211,957
2211,456
2211,2271
2211,1307
2211,3835
2211,361
2211,987
2211,473
2216,2653
2216,1461
2216,2301
2216,353
2216,289
2216,618
2216,3978
2216,2341
2216,2713
2216,1797
2216,1945
2216,2913
2216,1155
2216,572
2216,556
2216,3792
2217,63
2217,3789
2217,3521
2217,1565
2217,2810
2217,2303
2217,2613
2217,3459
2217,1290
2217,2551
2217,510
2217,1576
2217,3286
2217,3107
2217,1844
2217,3739
2221,2725
2221,3704
2221,839
2221,3488
2221,865
2221,2203
2221,1708
2221,1207
2221,3597
2221,2271
2221,1307
2221,2165
2221,1573
2221,336
2221,740
2221,99
2221,532
2224,2840
2224,1726
2224,575
2224,1632
2224,1512
2224,44
2224,2052
2224,1620
2224,1805
2224,2835
2224,1654
2224,454
2224,430
2224,1838
2224,2516
2224,852
2224,370
2224,913
2233,2814
2233,1591
2233,1038
2233,3033
2233,2351
2233,2559
2233,2442
2233,3852
2233,1290
2233,2303
2233,2653
2233,3756
2233,633
2233,3264
2233,2822
2233,1150
2233,3821
2233,2647
2233,1471
2233,2705
2233,2056
2233,2743
2233,3107
2233,3333
2233,3665
2233,383
2233,2112
2233,258
2233,463
2233,1064
2233,3994
2233,2496
2233,3205
2233,457
2233,1784
2233,3694
2236,576
2236,1573
2236,456
2236,2010
2236,481
2236,4003
2236,1338
2236,1608
2236,2131
2236,3801
2236,1178
2236,3676
2236,1336
2236,88
2236,2544
2236,3234
2236,459
2236,3123
2236,1307
2244,2506
2244,3205
2244,45
2244,963
2244,4047
2244,1576
2244,2807
2244,2484
2244,258
2244,605
2244,2647
2244,3694
2244,607
2244,2351
2244,633
2244,2869
2244,2233
2251,218
2251,1120
2251,2840
2251,2835
2251,2703
2251,2093
2251,2874
2251,1774
2251,852
2251,3373
2251,2833
2251,125
2251,2224
2251,2384
2251,1592
2251,2052
2251,902
2251,3833
2254,491
2254,2668
2254,1632
2254,3292
2254,3507
2254,3373
2254,1475
2254,1654
2254,2750
2254,2703
2254,297
2254,296
2254,2924
2254,1592
2254,303
2257,3458
2257,3016
2257,831
2257,1657
2257,3409
2257,2266
2257,1130
2257,619
2257,3784
2257,835
2257,320
2257,2055
2257,488
2257,341
2257,1750
2257,1283
2257,3283
2257,1672
2261,1053
2261,3410
2261,924
2261,2690
2261,16
2261,2799
2261,1382
2261,598
2261,2371
2261,3048
2261,1072
2261,2033
2261,2931
2261,3132
2261,1595
2261,1674
2261,711
2261,2089
2261,1838
2263,278
2263,1545
2263,605
2263,3568
2263,1006
2263,506
2263,1385
2263,2351
2263,3393
2263,2802
2263,1857
2263,2528
2263,487
2263,1117
2263,927
2263,238
2263,2506
2263,2158
2263,2737
2263,3291
2263,2863
2263,3333
2263,1301
2263,2559
2264,817
2264,950
2264,2279
2264,2807
2264,2273
2264,3107
2264,1636
2264,3032
2264,194
2264,1624
2264,3333
2265,520
2265,3488
2265,2271
2265,3201
2265,3176
2265,1307
2265,854
2265,2511
2265,3723
2265,2726
2265,2533
2265,4052
2265,769
2265,3754
2265,94
2265,3361
2265,266
2265,2967
2265,1573
2265,2494
2269,3324
2269,976
2269,2647
2269,2472
2269,843
2269,2064
2269,2112
2269,1029
2269,3579
2269,3889
2269,3256
2269,986
2269,457
2269,284
2269,3994
2269,63
2270,1806
2270,2492
2270,2591
2270,575
2270,1478
2270,994
2270,612
2270,1021
2270,1376
2270,1146
2270,2948
2270,3284
2270,1256
2270,776
2270,3493
2270,2666
2270,162
2270,1948
2271,3006
2271,3723
2271,336
2271,2345
2271,3209
2271,3488
2271,692
2271,810
2271,2764
2271,1394
2271,2494
2271,520
2271,1573
2271,573
2271,2003
2271,1307
2271,393
2271,1532
2271,2203
2272,2053
2272,3947
2272,2595
2272,884
2272,266
2272,1522
2272,1389
2272,1532
2272,1697
2272,1394
2272,1658
2272,2606
2272,3417
2272,2658
2272,3742
2272,4035
2272,3868
2272,683
2272,2420
2273,1079
2273,1374
2273,3341
2273,1545
2273,293
2273,19
2273,927
2273,3299
2273,2782
2273,4002
2273,2706
2273,3291
2273,3360
2273,1703
2273,3950
2273,2559
2273,1458
2273,3809
2273,3932
2273,3317
2276,1558
2276,2155
2276,2190
2276,1890
2276,3412
2276,2676
2276,309
2276,96
2276,3981
2276,24
2276,1696
2276,2280
2276,1954
2276,3968
2276,881
2276,2412
2276,1873
2285,2827
2285,2148
2285,518
2285,1620
2285,2443
2285,1736
2285,1774
2285,3212
2285,1632
2285,1654
2285,1408
2285,297
2285,913
2285,621
2285,570
2285,2835
2285,2668
2285,2191
2293,29
2293,1845
2293,1992
2293,3318
2293,1106
2293,2881
2293,2215
2293,705
2293,632
2293,3644
2293,945
2293,3589
2293,132
2293,2386
2293,2635
2293,2542
2296,1394
2296,1177
2296,3128
2296,498
2296,4035
2296,2391
2296,3208
2296,1937
2296,3984
2296,988
2296,1493
2296,3512
2296,2766
2296,3878
2296,1919
2296,1532
2296,919
2301,3990
2301,356
2301,3902
2301,3910
2301,188
2301,179
2301,2233
2301,3107
2301,1815
2301,1817
2301,2238
2301,2590
2301,3264
2301,985
2301,2907
2301,1342
2303,2814
2303,633
2303,3539
2303,3694
2303,3107
2303,3565
2303,1290
2303,2551
2303,3351
2303,2383
2303,3516
2303,463
2303,626
2303,1994
2303,2244
2303,2064
2303,1844
2303,63
2303,2647
2303,1469
2304,3191
2304,2988
2304,544
2304,511
2304,1970
2304,4065
2304,211
2304,439
2304,1262
2304,1280
2304,1476
2304,3821
2304,1575
2304,2334
2304,1104
2304,101
2304,3358
2304,3953
2304,870
2306,486
2306,3864
2306,3300
2306,459
2306,365
2306,2271
2306,4042
2306,3731
2306,1532
2306,70
2306,30
2306,1522
2306,987
2306,3835
2306,1673
2306,3871
2306,536
2306,1972
2307,1632
2307,3463
2307,2703
2307,314
2307,418
2307,575
2307,282
2307,3547
2307,3194
2307,1862
2307,527
2307,2270
2307,3958
2307,1871
2307,2924
2307,1699
2307,2801
2307,1736
2307,2510
2307,4062
2307,1899
2307,1191
2314,419
2314,2863
2314,2506
2314,194
2314,3253
2314,432
2314,3568
2314,3317
2314,1545
2314,605
2314,278
2314,3393
2314,2802
2314,2133
2314,2137
2314,3462
2314,1229
2317,811
2317,1986
2317,4035
2317,2271
2317,2658
2317,1394
2317,2143
2317,1673
2317,3885
2317,1003
2317,1522
2317,3835
2317,1473
2317,2543
2317,807
2317,1532
2319,3978
2319,2263
2319,1781
2319,404
2319,2000
2319,2834
2319,3758
2319,3434
2319,278
2319,1545
2319,289
2319,2082
2319,3317
2319,3693
2319,463
2319,1613
2319,3888
2319,3591
2319,3316
2319,927
2319,2737
2319,2419
2330,3698
2330,380
2330,3210
2330,164
2330,1777
2330,542
2330,2445
2330,808
2330,297
2330,1270
2330,3198
2330,2819
2330,1436
2330,1477
2330,3121
2330,3224
2330,113
2330,2234
2330,96
2332,183
2332,2565
2332,1347
2332,3389
2332,1409
2332,3739
2332,928
2332,3961
2332,2560
2332,1930
2332,3876
2332,1010
2332,1386
2332,3286
2332,2551
2332,2722
2332,2646
2332,3755
2339,2791
2339,3835
2339,3843
2339,3912
2339,3470
2339,2203
2339,1663
2339,2841
2339,2573
2339,2364
2339,2495
2339,769
2339,70
2339,88
2339,3161
2339,2440
2339,2432
2341,1867
2341,2301
2341,985
2341,2342
2341,1299
2341,2737
2341,3795
2341,2210
2341,2064
2341,615
2341,3927
2341,45
2341,944
2341,1440
2341,3200
2341,2613
2341,2590
2341,3584
2341,2367
2341,3889
2345,336
2345,3704
2345,2494
2345,1532
2345,3977
2345,1520
2345,1959
2345,740
2345,3742
2345,1207
2345,1573
2345,865
2345,1933
2345,1779
2346,1522
2346,811
2346,1962
2346,1532
2346,1943
2346,3126
2346,2221
2346,1394
2346,987
2346,1003
2346,3835
2346,683
2346,1986
2346,3726
2346,2271
2346,2633
2346,3006
2346,1607
2346,807
2351,3027
2351,592
2351,873
2351,1301
2351,2457
2351,63
2351,3107
2351,1238
2351,2273
2351,1117
2351,605
2351,1290
2351,174
2351,3351
2351,2807
2351,2158
2351,2303
2351,2742
2353,560
2353,3300
2353,4042
2353,2896
2353,3105
2353,2574
2353,3984
2353,1532
2353,2780
2353,28
2353,3074
2353,1394
2353,1177
2353,2361
2353,772
2353,3757
2353,3871
2353,437
2353,1078
2354,2101
2354,751
2354,3698
2354,3788
2354,297
2354,2502
2354,629
2354,1992
2354,2501
2354,655
2354,1345
2354,3791
2354,564
2354,1985
2354,1445
2354,2614
2354,3750
2354,2881
2359,3209
2359,3757
2359,2161
2359,1532
2359,4052
2359,336
2359,3911
2359,2345
2359,2554
2359,1919
2359,2030
2359,2764
2359,1100
2359,2271
2359,2203
2359,752
2359,3417
2359,987
2364,3758
2364,167
2364,1773
2364,2693
2364,106
2364,912
2364,270
2364,3723
2364,1271
2364,982
2364,3495
2364,3488
2364,2511
2364,2967
2364,3099
2364,1933
2367,976
2367,2540
2367,1495
2367,401
2367,1332
2367,101
2367,1546
2367,626
2367,284
2367,457
2367,1367
2367,2269
2367,940
2367,3994
2367,1440
2367,3889
2369,1493
2369,3816
2369,3209
2369,1566
2369,1520
2369,4052
2369,2494
2369,2271
2369,2766
2369,1532
2369,357
2369,3947
2369,3488
2369,494
2369,2597
2369,2595
2369,1764
2369,90
2369,1307
2370,3597
2370,336
2370,2203
2370,3209
2370,3343
2370,1573
2370,1662
2370,1003
2370,2271
2370,856
2370,1773
2370,3488
2370,683
2370,3742
2370,520
2370,2003
2370,2511
2370,839
2370,3985
2371,3813
2371,2912
2371,2914
2371,2556
2371,1595
2371,938
2371,2931
2371,352
2371,2499
2371,3667
2371,394
2371,3467
2371,1274
2371,3334
2371,2230
2371,598
2377,3751
2377,2303
2377,3317
2377,258
2377,3462
2377,626
2377,1117
2377,3809
2377,63
2377,3694
2377,2457
2377,2802
2377,2559
2377,174
2377,3756
2377,2647
2377,2869
2383,926
2383,3565
2383,19
2383,2244
2383,1170
2383,929
2383,2773
2383,463
2383,1337
2383,2171
2383,910
2383,626
2383,2737
2383,1290
2383,830
2383,1448
2383,1045
2383,258
2384,297
2384,1715
2384,4058
2384,2924
2384,2615
2384,2874
2384,894
2384,2835
2384,656
2384,2477
2384,3373
2384,48
2384,1665
2384,2209
2384,2801
2384,1669
2384,588
2384,3236
2399,2899
2399,1425
2399,2164
2399,3945
2399,3966
2399,3095
2399,428
2399,1095
2399,3585
2399,2849
2399,1191
2399,921
2399,297
2399,1704
2399,918
2399,777
2399,1620
2399,1344
2399,307
2400,1616
2400,1545
2400,3909
2400,3154
2400,3808
2400,1464
2400,156
2400,1393
2400,289
2400,1635
2400,3758
2400,912
2400,59
2400,3757
2400,3550
2400,1117
2400,163
2400,3097
2400,463
2400,919
2400,1613
2400,3515
2401,1988
2401,3648
2401,1445
2401,2899
2401,3055
2401,992
2401,1620
2401,3945
2401,582
2401,3651
2401,1425
2401,4030
2401,2694
2401,3817
2401,2572
2401,2094
2401,44
2401,3449
2401,575
2401,2860
2401,297
2401,3788
2401,3441
2401,1918
2401,1432
2401,3750
2401,2986
2401,1423
2401,1946
2401,2164
2401,1798
2401,2476
2401,348
2409,2653
2409,2639
2409,1826
2409,1598
2409,2137
2409,3741
2409,3732
2409,2887
2409,3568
2409,3253
2409,146
2409,3335
2409,605
2409,2946
2409,4064
2409,3138
2409,1385
2409,1535
2414,2299
2414,2748
2414,3840
2414,2801
2414,1699
2414,2668
2414,617
2414,1774
2414,3243
2414,2703
2414,899
2414,2835
2414,3507
2414,3331
2414,2254
2414,1654
2414,318
2417,3871
2417,1769
2417,1532
2417,3912
2417,2306
2417,1394
2417,919
2417,3006
2417,3139
2417,1036
2417,3835
2417,4078
2417,1827
2417,2339
2417,91
2417,1972
2417,2841
2417,3300
2417,1673
2420,11
2420,2658
2420,810
2420,2271
2420,1764
2420,1522
2420,2543
2420,4035
2420,357
2420,1115
2420,1496
2420,2296
2420,3417
2420,3835
2420,3868
2420,988
2420,3885
2420,3552
2427,1954
2427,542
2427,684
2427,808
2427,203
2427,2276
2427,2676
2427,2835
2427,1280
2427,2909
2427,2155
2427,1164
2427,2911
2427,1592
2427,1189
2427,2154
2427,1373
2427,2964
2430,1323
2430,966
2430,1141
2430,971
2430,1570
2430,3212
2430,3026
2430,2491
2430,2765
2430,3223
2430,1855
2430,1191
2430,1391
2430,1924
2430,2410
2430,2044
2430,600
2430,2307
2430,434
2431,2953
2431,242
2431,176
2431,3871
2431,884
2431,1394
2431,810
2431,1532
2431,919
2431,3757
2431,2420
2431,1919
2431,2746
2431,1856
2431,3797
2431,3984
2431,1522
2431,3835
2431,2543
2433,1578
2433,3417
2433,1582
2433,3757
2433,2203
2433,3778
2433,1532
2433,3885
2433,3328
2433,2640
2433,3443
2433,1937
2433,1522
2433,1496
2433,3835
2433,2543
2433,1912
2433,919
2433,2764
2433,1394
2440,2787
2440,3231
2440,3122
2440,3561
2440,3439
2440,289
2440,3099
2440,19
2440,1363
2440,3815
2440,2495
2440,1188
2440,1271
2440,2364
2440,769
2440,1700
2440,1207
2440,3758
2441,216
2441,463
2441,3360
2441,2012
2441,661
2441,1381
2441,3832
2441,1685
2441,1495
2441,3889
2441,3465
2441,2217
2441,2683
2441,38
2441,2552
2441,2972
2441,4004
2441,843
2441,3333
2441,3211
2441,927
2443,297
2443,203
2443,942
2443,1592
2443,2911
2443,3028
2443,3096
2443,1632
2443,2909
2443,808
2443,2154
2443,1954
2443,2155
2443,1558
2443,2835
2443,4010
2443,1164
2443,684
2443,3507
2443,1654
2443,2427
2443,2964
2443,2299
2443,2023
2443,1280
2443,542
2443,2330
2444,1205
2444,448
2444,1470
2444,655
2444,3395
2444,2741
2444,1468
2444,1291
2444,384
2444,2881
2444,3534
2444,905
2444,1748
2444,1645
2444,935
2444,6
2444,629
2450,3107
2450,2847
2450,2647
2450,2722
2450,3516
2450,1328
2450,2954
2450,1767
2450,855
2450,2551
2450,633
2450,3371
2450,2244
2450,2807
2450,3882
2450,1994
2451,1908
2451,1718
2451,3910
2451,1001
2451,409
2451,970
2451,2649
2451,2498
2451,818
2451,2233
2451,1315
2451,350
2451,15
2451,2385
2451,3119
2451,3794
2457,1909
2457,2559
2457,174
2457,1545
2457,3033
2457,3459
2457,633
2457,3009
2457,3027
2457,2158
2457,3570
2457,2056
2457,3809
2457,3205
2457,3317
2457,487
2457,1765
2457,463
2457,920
2457,2802
2457,2738
2457,1004
2470,321
2470,2331
2470,3750
2470,4058
2470,2629
2470,2798
2470,1654
2470,908
2470,2924
2470,2835
2470,2026
2470,2037
2470,3217
2470,1699
2470,2596
2470,2883
2470,1280
2470,1992
2470,3897
2470,3498
2472,976
2472,734
2472,626
2472,3756
2472,1229
2472,2012
2472,2705
2472,258
2472,2559
2472,3033
2472,2490
2472,3324
2472,60
2472,63
2472,3717
2472,2647
2472,932
2472,2706
2472,2064
2472,843
2472,1495
2472,2882
2472,2233
2472,1045
2472,1440
2473,238
2473,3568
2473,3317
2473,614
2473,1878
2473,1545
2473,912
2473,2737
2473,2802
2473,1363
2473,1301
2473,2664
2473,1117
2473,289
2473,3888
2476,1709
2476,307
2476,1620
2476,1736
2476,3547
2476,1057
2476,2924
2476,3194
2476,1191
2476,2510
2476,3999
2476,2948
2476,575
2476,2307
2476,1976
2476,960
2476,2899
2476,314
2476,2547
2476,3887
2476,3790
2476,2381
2476,1549
2477,2835
2477,1654
2477,1120
2477,297
2477,894
2477,2958
2477,2798
2477,2250
2477,1632
2477,3236
2477,2801
2477,2703
2477,846
2477,3170
2477,3781
2477,2615
2477,3373
2477,4058
2478,1301
2478,3316
2478,2737
2478,2473
2478,174
2478,3317
2478,3888
2478,1363
2478,1545
2478,3792
2478,3393
2478,2559
2478,289
2478,912
2478,927
2478,489
2478,3122
2490,2737
2490,420
2490,2935
2490,436
2490,1534
2490,616
2490,843
2490,1749
2490,4083
2490,1367
2490,3326
2490,60
2490,2064
2490,1045
2490,2496
2490,2112
2492,1478
2492,2510
2492,2899
2492,3999
2492,1885
2492,992
2492,1632
2492,1021
2492,2591
2492,2835
2492,1620
2492,2948
2492,3547
2492,1948
2492,1947
2494,2062
2494,2208
2494,1060
2494,2526
2494,1520
2494,3973
2494,3857
2494,856
2494,3529
2494,3488
2494,3446
2494,707
2494,133
2494,2379
2494,520
2494,1307
2494,3209
2494,1541
2494,1593
2494,1573
2494,2533
2496,258
2496,2647
2496,1170
2496,3694
2496,2814
2496,1290
2496,830
2496,2171
2496,2064
2496,63
2496,2737
2496,1469
2496,2467
2496,3351
2496,19
2496,3521
2496,2383
2496,3107
2496,626
2496,2696
2496,1045
2496,2303
2496,2810
2496,2673
2506,927
2506,1117
2506,2623
2506,2426
2506,2273
2506,3291
2506,2559
2506,2737
2506,1545
2506,3393
2506,1857
2506,605
2506,489
2506,1301
2510,181
2510,2948
2510,1976
2510,1736
2510,1478
2510,1620
2510,2591
2510,575
2510,3594
2510,1885
2510,378
2510,3999
2510,3986
2510,2164
2510,1542
2510,1632
2510,2924
2510,584
2511,3209
2511,1060
2511,2345
2511,2271
2511,1363
2511,1662
2511,520
2511,336
2511,2369
2511,3488
2511,1779
2511,3758
2511,769
2511,2533
2511,1573
2511,4052
2511,740
2511,2494
2511,856
2511,2967
2511,3977
2511,3704
2522,3261
2522,3317
2522,927
2522,4052
2522,718
2522,3763
2522,278
2522,3030
2522,3393
2522,3495
2522,492
2522,2478
2522,4071
2522,3415
2522,2674
2522,1363
2522,2075
2522,289
2526,1603
2526,403
2526,1516
2526,3529
2526,4060
2526,1075
2526,1593
2526,1509
2526,3432
2526,133
2526,1060
2526,2312
2526,2511
2526,3446
2526,1192
2526,2598
2526,2062
2526,903
2528,1494
2528,1117
2528,1292
2528,2158
2528,174
2528,605
2528,2802
2528,3317
2528,463
2528,927
2528,3792
2528,487
2528,1545
2528,1702
2528,3333
2528,3809
2528,1301
2528,2473
2528,2737
2532,1704
2532,2932
2532,3284
2532,921
2532,1425
2532,1459
2532,1095
2532,2159
2532,428
2532,2164
2532,960
2532,3999
2532,297
2532,261
2532,268
2532,307
2532,2849
2532,2899
2532,2150
2532,2476
2532,2401
2532,3945
2532,1620
2532,3547
2532,3370
2532,44
2533,2967
2533,1307
2533,2345
2533,336
2533,4052
2533,2271
2533,3704
2533,2149
2533,520
2533,1573
2533,1060
2533,3488
2533,3209
2533,3740
2540,1301
2540,19
2540,2613
2540,3071
2540,3107
2540,3291
2540,3235
2540,3333
2540,3317
2540,2217
2540,3215
2540,63
2540,1545
2540,2810
2540,1079
2540,3351
2543,2272
2543,2187
2543,3931
2543,1457
2543,736
2543,3871
2543,665
2543,1496
2543,1522
2543,3744
2543,1676
2543,1879
2543,1462
2543,3178
2543,3939
2543,3074
2543,810
2543,4035
2544,3079
2544,3762
2544,2271
2544,2010
2544,336
2544,3488
2544,3187
2544,4052
2544,3926
2544,2511
2544,2998
2544,3676
2544,4031
2544,1603
2544,3209
2544,1216
2544,456
2547,1094
2547,3999
2547,2483
2547,960
2547,2620
2547,2899
2547,3571
2547,2932
2547,2164
2547,1840
2547,1438
2547,3887
2547,3790
2547,1172
2547,2245
2547,2159
2547,3547
2547,2510
2551,3882
2551,3368
2551,2233
2551,2687
2551,1994
2551,63
2551,1290
2551,3371
2551,512
2551,1305
2551,2814
2551,3107
2551,1844
2551,2647
2551,2743
2559,3205
2559,174
2559,1117
2559,927
2559,3333
2559,633
2559,427
2559,3156
2559,3459
2559,1545
2559,3326
2559,489
2559,3071
2559,605
2559,238
2559,56
2559,3809
2559,3317
2559,3867
2559,2817
2559,463
2559,1448
2559,1301
2559,293
2559,2737
2559,3009
2559,3758
2559,278
2573,270
2573,3656
2573,2790
2573,253
2573,3680
2573,281
2573,3081
2573,1678
2573,3269
2573,2271
2573,2996
2573,2797
2573,2574
2573,2589
2573,2144
2573,1835
2573,2894
2573,396
2573,2993
2573,858
2573,57
2573,3599
2573,4007
2573,1982
2573,2308
2583,987
2583,2203
2583,1522
2583,683
2583,2271
2583,4035
2583,2841
2583,1673
2583,3871
2583,3006
2583,573
2583,1532
2583,811
2583,2370
2583,3593
2583,3726
2583,3300
2583,1473
2583,3835
2584,3687
2584,1609
2584,542
2584,2421
2584,2276
2584,168
2584,2723
2584,3165
2584,96
2584,2284
2584,1756
2584,2190
2584,3549
2584,1954
2584,3631
2584,1023
2584,770
2584,1558
2584,1351
2584,2716
2590,2649
2590,1339
2590,1390
2590,3010
2590,3771
2590,3179
2590,1817
2590,150
2590,1447
2590,2734
2590,3990
2590,816
2590,2428
2590,2913
2590,63
2590,3119
2590,2619
2590,3696
2590,2796
2597,1573
2597,478
2597,3411
2597,2184
2597,2494
2597,3417
2597,681
2597,2595
2597,2606
2597,2500
2597,1532
2597,4052
2597,2390
2597,266
2597,884
2597,1031
2597,3079
2597,1520
2597,2053
2597,3947
2600,3516
2600,3107
2600,2303
2600,3033
2600,2551
2600,2496
2600,3462
2600,2814
2600,626
2600,3371
2600,910
2600,2064
2600,929
2600,2647
2600,3694
2600,1469
2600,2383
2600,63
2603,1280
2603,621
2603,2948
2603,297
2603,2285
2603,2443
2603,1736
2603,2703
2603,793
2603,2023
2603,1699
2603,913
2603,2681
2603,1632
2603,2729
2603,575
2603,1620
2603,1726
2603,1592
2604,899
2604,888
2604,3573
2604,1654
2604,3616
2604,1280
2604,2703
2604,2801
2604,3278
2604,2827
2604,491
2604,4058
2604,2806
2604,3967
2604,2644
2604,2065
2604,1163
2604,3212
2604,4010
2611,3681
2611,295
2611,3373
2611,2089
2611,1736
2611,904
2611,2454
2611,1632
2611,1948
2611,1808
2611,2835
2611,589
2611,1871
2611,1191
2611,2924
2611,1620
2611,1965
2611,708
2611,3547
2611,3223
2611,1862
2611,1699
2611,26
2611,997
2611,2307
2611,2191
2613,63
2613,633
2613,2383
2613,3565
2613,3739
2613,2807
2613,1545
2613,427
2613,2303
2613,1576
2613,605
2613,626
2613,319
2613,601
2613,3107
2613,3033
2613,2559
2613,929
2613,2737
2620,1834
2620,1191
2620,2100
2620,2476
2620,3790
2620,1840
2620,3381
2620,3547
2620,2164
2620,1705
2620,3571
2620,2483
2620,1763
2620,2899
2620,3999
2622,3568
2622,2377
2622,3792
2622,3570
2622,2303
2622,1301
2622,2457
2622,1024
2622,174
2622,626
2622,1117
2622,2802
2622,3009
2622,1765
2622,2772
2622,927
2622,3027
2622,3033
2622,920
2622,2706
2623,3317
2623,2802
2623,1385
2623,1598
2623,3981
2623,3333
2623,3157
2623,3462
2623,1535
2623,2314
2623,1942
2623,1545
2623,3253
2623,515
2623,3310
2623,2887
2623,2180
2623,3741
2623,3751
2623,927
2625,63
2625,2383
2625,1545
2625,1294
2625,2095
2625,19
2625,2814
2625,405
2625,545
2625,3341
2625,809
2625,2171
2625,2303
2625,2064
2625,3808
2625,639
2625,2647
2629,1736
2629,1542
2629,3781
2629,1478
2629,3373
2629,899
2629,2924
2629,1948
2629,297
2629,1699
2629,2384
2629,1632
2629,2801
2629,1620
2629,321
2629,1654
2630,4031
2630,3187
2630,336
2630,2010
2630,1961
2630,459
2630,804
2630,3005
2630,3597
2630,4052
2630,3413
2630,2938
2630,3926
2630,2271
2630,456
2630,1532
2630,1573
2630,3209
2630,2544
2633,884
2633,1522
2633,3126
2633,1532
2633,1673
2633,3871
2633,3835
2633,2543
2633,811
2633,4035
2633,1394
2633,2317
2633,2203
2633,1486
2633,1003
2633,3797
2634,4101
2634,1664
2634,3840
2634,1774
2634,2801
2634,3331
2634,3243
2634,2924
2634,3507
2634,828
2634,2668
2634,636
2634,3944
2634,2835
2634,1542
2634,1699
2634,844
2634,1632
2639,2314
2639,3392
2639,2623
2639,3153
2639,1781
2639,1591
2639,1826
2639,1598
2639,1536
2639,1045
2639,3965
2639,289
2639,927
2639,2438
2639,3741
2639,2137
2639,3253
2639,466
2639,605
2639,3138
2639,3994
2639,1535
2639,2180
2639,3632
2647,2696
2647,2383
2647,3351
2647,3333
2647,427
2647,2351
2647,1305
2647,63
2647,910
2647,2687
2647,633
2647,1844
2647,3994
2647,2807
2647,3516
2647,830
2647,2810
2647,626
2647,3462
2647,3371
2647,2000
2648,1744
2648,3033
2648,1079
2648,3694
2648,2807
2648,3821
2648,457
2648,1530
2648,3107
2648,2158
2648,873
2648,2351
2648,487
2648,174
2648,2056
2648,2303
2652,1307
